log_message,label
"мая 14 16:35:05 strangecodder-laptop kernel: ptrace attach of ""/usr/bin/konsole""[3146] was attempted by ""/var/lib/snapd/snap/intellij-idea-ultimate/478/jbr/bin/java -classpath /var/lib/snapd/snap/intellij-idea-ultimate/478/lib/platform-loader.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util-8.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/app-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util_rt.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/product.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/product-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/app.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/lib-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/modules.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/lib.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/stats.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/jps-model.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/external-sy",0
мая 14 17:15:36 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:70: check updates,0
мая 14 17:16:18 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:100: 523 updates found,0
"мая 14 17:33:01 strangecodder-laptop kernel: ptrace attach of ""/usr/lib/kactivitymanagerd""[901] was attempted by ""/var/lib/snapd/snap/intellij-idea-ultimate/478/jbr/bin/java -classpath /var/lib/snapd/snap/intellij-idea-ultimate/478/lib/platform-loader.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util-8.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/app-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/util_rt.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/product.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/product-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/app.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/lib-client.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/modules.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/lib.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/stats.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/jps-model.jar:/var/lib/snapd/snap/intellij-idea-ultimate/478/lib/ex",0
мая 14 17:33:15 strangecodder-laptop systemd[675]: snap.intellij-idea-ultimate.intellij-idea-ultimate-357f34dc-66bd-4ee5-8a96-f048bd455403.scope: Consumed 12min 52.258s CPU time.,0
мая 14 17:43:25 strangecodder-laptop sudo[13130]: strangecodder : TTY=pts/5 ; PWD=/var/log/audit ; USER=root ; COMMAND=/usr/bin/ls,0
мая 14 18:15:06 strangecodder-laptop ModemManager[512]: <msg> [sleep-monitor-systemd] system is about to suspend,1
мая 14 18:15:06 strangecodder-laptop systemd-logind[483]: The system will suspend now!,1
мая 14 18:15:07 strangecodder-laptop wpa_supplicant[523]: nl80211: deinit ifname=wlp1s0 disabled_11b_rates=0,0
мая 14 18:15:07 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-DISCONNECTED bssid=50:ff:20:72:2c:8a reason=3 locally_generated=1,0
мая 14 18:15:07 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=CORE type=WORLD,0
мая 14 19:15:16 strangecodder-laptop bluetoothd[480]: Failed to set mode: Failed (0x03),0
мая 14 19:15:16 strangecodder-laptop kernel: random: crng reseeded on system resumption,0
мая 14 19:15:16 strangecodder-laptop ModemManager[512]: <msg> [sleep-monitor-systemd] system is resuming,0
мая 14 19:15:17 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=BEACON_HINT type=UNKNOWN,0
мая 14 19:15:18 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=BEACON_HINT type=UNKNOWN,0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: bgscan simple: Failed to enable signal strength monitoring,1
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: RRM: Ignoring radio measurement request: Not associated,0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: Associated with 50:ff:20:72:2c:8a,0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-CONNECTED - Connection to 50:ff:20:72:2c:8a completed [id=0 id_str=],0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-SUBNET-STATUS-UPDATE status=0,0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: SME: Trying to authenticate with 50:ff:20:72:2c:8a (SSID='Keenetic-5897' freq=2422 MHz),0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: Trying to associate with 50:ff:20:72:2c:8a (SSID='Keenetic-5897' freq=2422 MHz),0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPA: Key negotiation completed with 50:ff:20:72:2c:8a [PTK=CCMP GTK=CCMP],0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPS-CANCEL,0
мая 14 19:15:19 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPS-PBC-ACTIVE,0
мая 14 19:15:20 strangecodder-laptop ModemManager[512]: <msg> [base-manager] couldn't check support for device '/sys/devices/pci0000:00/0000:00:02.2/0000:01:00.0': not supported by any plugin,0
мая 14 19:15:43 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:70: check updates,0
мая 14 19:16:39 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:100: 523 updates found,0
мая 14 19:26:15 strangecodder-laptop systemd[675]: app-google\x2dchrome-63fc2886b8524993bdec7b81237696d7.scope: Consumed 15min 35.552s CPU time.,0
мая 14 19:46:05 strangecodder-laptop ModemManager[512]: <msg> [sleep-monitor-systemd] system is about to suspend,1
мая 14 19:46:05 strangecodder-laptop systemd-logind[483]: The system will suspend now!,1
мая 14 19:46:05 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-DISCONNECTED bssid=50:ff:20:72:2c:8a reason=3 locally_generated=1,0
мая 14 19:46:05 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-DSCP-POLICY clear_all,0
мая 14 19:46:05 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=CORE type=WORLD,0
мая 14 19:46:06 strangecodder-laptop wpa_supplicant[523]: nl80211: deinit ifname=wlp1s0 disabled_11b_rates=0,0
мая 14 21:16:25 strangecodder-laptop bluetoothd[480]: Failed to set mode: Failed (0x03),0
мая 14 21:16:25 strangecodder-laptop kernel: random: crng reseeded on system resumption,0
мая 14 21:16:25 strangecodder-laptop ModemManager[512]: <msg> [sleep-monitor-systemd] system is resuming,0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: bgscan simple: Failed to enable signal strength monitoring,1
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: RRM: Ignoring radio measurement request: Not associated,0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: Associated with 50:ff:20:72:2c:8a,0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-CONNECTED - Connection to 50:ff:20:72:2c:8a completed [id=0 id_str=],0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-SUBNET-STATUS-UPDATE status=0,0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: SME: Trying to authenticate with 50:ff:20:72:2c:8a (SSID='Keenetic-5897' freq=2422 MHz),0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: Trying to associate with 50:ff:20:72:2c:8a (SSID='Keenetic-5897' freq=2422 MHz),0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPA: Key negotiation completed with 50:ff:20:72:2c:8a [PTK=CCMP GTK=CCMP],0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPS-CANCEL,0
мая 14 21:16:28 strangecodder-laptop wpa_supplicant[523]: wlp1s0: WPS-PBC-ACTIVE,0
мая 14 21:16:29 strangecodder-laptop ModemManager[512]: <msg> [base-manager] couldn't check support for device '/sys/devices/pci0000:00/0000:00:02.2/0000:01:00.0': not supported by any plugin,0
мая 14 21:19:07 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:70: check updates,0
мая 14 21:20:27 strangecodder-laptop pamac-tray-plas[1056]: updates_checker.vala:100: 523 updates found,0
"мая 14 21:20:37 strangecodder-laptop ModemManager[512]: <msg> caught signal, shutting down...",0
мая 14 21:20:37 strangecodder-laptop ModemManager[512]: <msg> ModemManager is shut down,0
мая 14 21:20:37 strangecodder-laptop pulseaudio[1077]: org.bluez.BatteryProviderManager1.UnregisterBatteryProvider() Failed: org.freedesktop.DBus.Error.NoReply:Remote peer disconnected,0
"мая 14 21:20:37 strangecodder-laptop systemd[675]: dbus-:1.59-org.a11y.atspi.Registry@0.service: Main process exited, code=exited, status=1/FAILURE",0
"мая 14 21:20:37 strangecodder-laptop systemd[675]: plasma-kded.service: Main process exited, code=exited, status=1/FAILURE",0
"мая 14 21:20:37 strangecodder-laptop systemd[675]: plasma-ksmserver.service: Main process exited, code=exited, status=1/FAILURE",0
мая 14 21:20:37 strangecodder-laptop systemd-logind[483]: System is rebooting.,0
мая 14 21:20:37 strangecodder-laptop systemd-logind[483]: The system will reboot now!,0
мая 14 21:20:37 strangecodder-laptop udisksd[637]: udisks daemon version 2.10.1 exiting,0
мая 14 21:20:38 strangecodder-laptop dbus-broker-launch[474]: Activation request for 'org.freedesktop.nm_dispatcher' failed.,0
"мая 14 21:20:38 strangecodder-laptop systemd[675]: dbus-:1.2-org.manjaro.pamac.manager@0.service: Main process exited, code=exited, status=1/FAILURE",0
"мая 14 21:20:38 strangecodder-laptop systemd[675]: dbus-:1.2-org.telegram.desktop@0.service: Main process exited, code=exited, status=1/FAILURE",0
мая 14 21:20:39 strangecodder-laptop systemd[1]: user@1000.service: Consumed 1h 19min 47.628s CPU time.,0
мая 14 21:20:39 strangecodder-laptop systemd[1]: user-1000.slice: Consumed 1h 19min 51.335s CPU time.,0
мая 14 21:20:39 strangecodder-laptop systemd[1]: user.slice: Consumed 1h 19min 52.603s CPU time.,0
"мая 14 21:20:39 strangecodder-laptop systemd[675]: app.slice: Consumed 1h 9min 52.506s CPU time, 1.9M memory peak, 0B memory swap peak.",0
мая 14 21:20:39 strangecodder-laptop systemd[675]: snap.intellij-idea-ultimate.intellij-idea-ultimate-22d061bc-0e60-4530-9307-817fe42cc3d0.scope: Consumed 32min 33.954s CPU time.,0
мая 14 21:20:39 strangecodder-laptop wpa_supplicant[523]: nl80211: deinit ifname=wlp1s0 disabled_11b_rates=0,0
мая 14 21:20:39 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-DISCONNECTED bssid=50:ff:20:72:2c:8a reason=3 locally_generated=1,0
мая 14 21:20:39 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=CORE type=WORLD,0
мая 14 21:20:39 strangecodder-laptop wpa_supplicant[523]: wlp1s0: CTRL-EVENT-TERMINATING,0
мая 14 21:20:41 strangecodder-laptop systemd[1]: Shutting down.,0
мая 14 21:21:01 strangecodder-laptop kernel: ACPI: [Firmware Bug]: BIOS _OSI(Linux) query ignored,0
мая 14 21:21:01 strangecodder-laptop kernel: Asymmetric key parser 'x509' registered,0
мая 14 21:21:01 strangecodder-laptop kernel: audit: type=2000 audit(1715710859.186:1): state=initialized audit_enabled=0 res=1,0
мая 14 21:21:01 strangecodder-laptop kernel: ccp 0000:03:00.2: ccp: unable to access the device: you might be running a broken BIOS.,0
мая 14 21:21:01 strangecodder-laptop kernel: ccp 0000:03:00.2: psp enabled,0
мая 14 21:21:01 strangecodder-laptop kernel: ccp 0000:03:00.2: tee enabled,0
мая 14 21:21:01 strangecodder-laptop kernel: Initialise system trusted keyrings,0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Loaded X.509 cert 'Acer Database: 84f00f5841571abd2cc11a8c26d5c9c8d2b6b0b5',0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Loaded X.509 cert 'Linpus: linpus.com: 2e092cab5e97a89f94a6e272ec7267c267cf4483',0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Loaded X.509 cert 'Microsoft Corporation UEFI CA 2011: 13adbf4309bd82709c8cd54f316ed522988a1bd4',0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Loaded X.509 cert 'Microsoft Windows Production PCA 2011: a92902398e16c49778cd90f99e4f9ae17c55af53',0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Machine keyring initialized,0
мая 14 21:21:01 strangecodder-laptop kernel: integrity: Platform Keyring initialized,0
мая 14 21:21:01 strangecodder-laptop kernel: Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.5-x86_64 root=UUID=c09935f0-980e-4e4a-961f-b1ba7d1a175a rw quiet splash resume=UUID=82077f8d-f702-4f9b-b4c0-798acaaa8fc9 udev.log_priority=3,0
мая 14 21:21:01 strangecodder-laptop kernel: Key type asymmetric registered,0
мая 14 21:21:01 strangecodder-laptop kernel: Key type blacklist registered,0
мая 14 21:21:01 strangecodder-laptop kernel: Key type fscrypt-provisioning registered,0
мая 14 21:21:01 strangecodder-laptop kernel: Key type .fscrypt registered,0
"мая 14 21:21:01 strangecodder-laptop kernel: Linux version 6.5.5-1-MANJARO (builduser@fv-az204-561) (gcc (GCC) 13.2.1 20230801, GNU ld (GNU Binutils) 2.41.0) #1 SMP PREEMPT_DYNAMIC Sat Sep 23 12:48:15 UTC 2023",0
мая 14 21:21:01 strangecodder-laptop kernel: Loaded X.509 cert 'Build time autogenerated kernel key: b8f2ed7818dcaad565c912955651b7716d01b3cf',0
мая 14 21:21:01 strangecodder-laptop kernel: Loading compiled-in X.509 certificates,0
мая 14 21:21:01 strangecodder-laptop kernel: random: crng init done,0
мая 14 21:21:01 strangecodder-laptop kernel: SCSI subsystem initialized,0
"мая 14 21:21:01 strangecodder-laptop kernel: Unknown kernel command line parameters ""splash BOOT_IMAGE=/boot/vmlinuz-6.5-x86_64"", will be passed to user space.",1
мая 14 21:21:01 strangecodder-laptop kernel: VFS: Disk quotas dquot_6.6.0,0
мая 14 21:21:01 strangecodder-laptop kernel: Zenbleed: please update your microcode for the most optimal fix,0
мая 14 21:21:02 strangecodder-laptop kernel: cfg80211: Loading compiled-in X.509 certificates for regulatory database,0
мая 14 21:21:02 strangecodder-laptop kernel: Loaded X.509 cert 'sforshee: 00b28ddf47aef9cea7',0
мая 14 21:21:04 strangecodder-laptop bluetoothd[498]: Failed to clear UUIDs: Failed (0x03),0
мая 14 21:21:04 strangecodder-laptop bluetoothd[498]: Failed to set mode: Failed (0x03),0
мая 14 21:21:04 strangecodder-laptop bluetoothd[498]: src/adapter.c:reset_adv_monitors_complete() Failed to reset Adv Monitors: Failed (0x03),0
мая 14 21:21:04 strangecodder-laptop ModemManager[533]: <msg> ModemManager (version 1.22.0-1) starting in system bus...,0
мая 14 21:21:04 strangecodder-laptop polkitd[499]: Acquired the name org.freedesktop.PolicyKit1 on the system bus,0
"мая 14 21:21:04 strangecodder-laptop polkitd[499]: Finished loading, compiling and executing 7 rules",0
мая 14 21:21:04 strangecodder-laptop polkitd[499]: Loading rules from directory /etc/polkit-1/rules.d,0
мая 14 21:21:04 strangecodder-laptop polkitd[499]: Loading rules from directory /usr/share/polkit-1/rules.d,0
мая 14 21:21:05 strangecodder-laptop kernel: amdgpu 0000:03:00.0: amdgpu: Secure display: Generic Failure.,0
мая 14 21:21:05 strangecodder-laptop kernel: amdgpu 0000:03:00.0: amdgpu: SECUREDISPLAY: query securedisplay TA failed. ret 0x0,0
мая 14 21:21:05 strangecodder-laptop wpa_supplicant[551]: Successfully initialized wpa_supplicant,0
мая 14 21:21:06 strangecodder-laptop wpa_supplicant[551]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=BEACON_HINT type=UNKNOWN,0
мая 14 21:21:07 strangecodder-laptop (systemd)[617]: pam_warn(systemd-user:setcred): function=[pam_sm_setcred] flags=0x8002 service=[systemd-user] terminal=[] user=[sddm] ruser=[<unknown>] rhost=[<unknown>],0
мая 14 21:21:07 strangecodder-laptop wpa_supplicant[551]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=BEACON_HINT type=UNKNOWN,0
мая 14 21:21:08 strangecodder-laptop ModemManager[533]: <msg> [base-manager] couldn't check support for device '/sys/devices/pci0000:00/0000:00:02.2/0000:01:00.0': not supported by any plugin,0
мая 14 21:21:08 strangecodder-laptop udisksd[647]: Acquired the name org.freedesktop.UDisks2 on the system message bus,0
мая 14 21:21:08 strangecodder-laptop udisksd[647]: udisks daemon version 2.10.1 starting,0
мая 14 21:21:14 strangecodder-laptop (systemd)[683]: pam_warn(systemd-user:setcred): function=[pam_sm_setcred] flags=0x8002 service=[systemd-user] terminal=[] user=[strangecodder] ruser=[<unknown>] rhost=[<unknown>],0
"мая 14 21:21:16 strangecodder-laptop polkitd[499]: Registered Authentication Agent for unix-session:2 (system bus name :1.37 [/usr/lib/polkit-kde-authentication-agent-1], object path /org/kde/PolicyKit1/AuthenticationAgent, locale en_US.UTF-8)",0
мая 14 21:21:16 strangecodder-laptop wpa_supplicant[551]: wlp1s0: WPS-PBC-ACTIVE,0
мая 14 21:21:17 strangecodder-laptop bluetoothd[498]: Failed to set mode: Failed (0x03),0
мая 14 21:21:17 strangecodder-laptop pamac-tray-plas[1064]: updates_checker.vala:70: check updates,0
мая 14 21:21:21 strangecodder-laptop wpa_supplicant[551]: wlp1s0: CTRL-EVENT-REGDOM-CHANGE init=BEACON_HINT type=UNKNOWN,0
мая 14 21:21:22 strangecodder-laptop pamac-tray-plas[1064]: updates_checker.vala:100: 523 updates found,0
мая 14 21:21:28 strangecodder-laptop wpa_supplicant[551]: RRM: Ignoring radio measurement request: Not associated,0
мая 14 21:21:28 strangecodder-laptop wpa_supplicant[551]: wlp1s0: Associated with 50:ff:20:72:2c:8a,0
мая 14 21:21:28 strangecodder-laptop wpa_supplicant[551]: wlp1s0: CTRL-EVENT-SUBNET-STATUS-UPDATE status=0,0
